Date,Open,High,Low,Close,Volume
2025-05-16T08:08:00,1.33157,1.3316,1.33139,1.3314,62
2025-05-16T08:09:00,1.33139,1.33146,1.33133,1.33136,76
2025-05-16T08:10:00,1.33137,1.33149,1.33127,1.33137,70
2025-05-16T08:11:00,1.33139,1.3316,1.33133,1.33149,74
2025-05-16T08:12:00,1.33147,1.33147,1.33132,1.33144,73
2025-05-16T08:13:00,1.33146,1.33146,1.33108,1.33115,100
2025-05-16T08:14:00,1.33116,1.33116,1.33069,1.33082,123
2025-05-16T08:15:00,1.33082,1.33085,1.33064,1.33066,92
2025-05-16T08:16:00,1.33065,1.33066,1.33061,1.33066,65
2025-05-16T08:17:00,1.33065,1.33092,1.33065,1.33086,91
2025-05-16T08:18:00,1.33088,1.33088,1.33052,1.33055,70
2025-05-16T08:19:00,1.33056,1.33076,1.33052,1.33076,89
2025-05-16T08:20:00,1.33075,1.33076,1.33045,1.33045,77
2025-05-16T08:21:00,1.33045,1.33068,1.33045,1.33065,71
2025-05-16T08:22:00,1.33065,1.33069,1.33055,1.33069,83
2025-05-16T08:23:00,1.33068,1.33086,1.33065,1.33082,49
2025-05-16T08:24:00,1.33082,1.33083,1.33065,1.33068,55
2025-05-16T08:25:00,1.33069,1.33069,1.33035,1.33038,73
2025-05-16T08:26:00,1.33038,1.33038,1.33025,1.33025,64
2025-05-16T08:27:00,1.33024,1.33038,1.33018,1.33037,88
2025-05-16T08:28:00,1.33038,1.33058,1.33038,1.33052,67
2025-05-16T08:29:00,1.33051,1.33061,1.33047,1.33056,59
2025-05-16T08:30:00,1.33055,1.33058,1.33038,1.33047,53
2025-05-16T08:31:00,1.33048,1.33059,1.33047,1.33058,27
2025-05-16T08:32:00,1.33056,1.33076,1.33056,1.33068,62
2025-05-16T08:33:00,1.33068,1.33093,1.33068,1.33092,71
2025-05-16T08:34:00,1.33093,1.33106,1.33088,1.33099,66
2025-05-16T08:35:00,1.33098,1.33099,1.33091,1.33098,37
2025-05-16T08:36:00,1.33096,1.33099,1.33086,1.33098,52
2025-05-16T08:37:00,1.33096,1.33096,1.33072,1.33081,65
2025-05-16T08:38:00,1.33079,1.33088,1.33075,1.33076,53
2025-05-16T08:39:00,1.33075,1.33088,1.33075,1.33076,63
2025-05-16T08:40:00,1.33075,1.33086,1.33065,1.33079,64
2025-05-16T08:41:00,1.33078,1.33078,1.33062,1.33064,47
2025-05-16T08:42:00,1.33065,1.33072,1.33048,1.33058,89
2025-05-16T08:43:00,1.33055,1.33098,1.33047,1.33092,84
2025-05-16T08:44:00,1.33092,1.33095,1.33082,1.33086,51
2025-05-16T08:45:00,1.33086,1.33099,1.33086,1.33096,48
2025-05-16T08:46:00,1.33095,1.33098,1.33078,1.33079,51
2025-05-16T08:47:00,1.33082,1.33095,1.33079,1.33086,59
2025-05-16T08:48:00,1.33086,1.33092,1.33065,1.33066,53
2025-05-16T08:49:00,1.33068,1.33098,1.33066,1.33095,66
2025-05-16T08:50:00,1.33095,1.331,1.33059,1.33059,59
2025-05-16T08:51:00,1.33061,1.33066,1.33051,1.33055,60
2025-05-16T08:52:00,1.33055,1.33055,1.33039,1.33049,61
2025-05-16T08:53:00,1.33051,1.33082,1.33051,1.33079,49
2025-05-16T08:54:00,1.33081,1.33091,1.33065,1.33066,62
2025-05-16T08:55:00,1.33065,1.33079,1.33062,1.33069,64
2025-05-16T08:56:00,1.33068,1.33071,1.33061,1.33068,61
2025-05-16T08:57:00,1.33066,1.33068,1.33055,1.33066,60
2025-05-16T08:58:00,1.33068,1.33079,1.33056,1.33059,72
2025-05-16T08:59:00,1.33058,1.33058,1.33045,1.33048,61
2025-05-16T09:00:00,1.33047,1.33047,1.3302,1.33021,86
2025-05-16T09:01:00,1.3302,1.33038,1.33008,1.33038,51
2025-05-16T09:02:00,1.33038,1.33038,1.33008,1.3301,48
2025-05-16T09:03:00,1.33011,1.33018,1.3301,1.33015,65
2025-05-16T09:04:00,1.33017,1.33027,1.33008,1.3301,72
2025-05-16T09:05:00,1.33008,1.33018,1.32997,1.33018,66
2025-05-16T09:06:00,1.33021,1.3303,1.33021,1.33028,52
2025-05-16T09:07:00,1.33027,1.3303,1.33015,1.33018,49
2025-05-16T09:08:00,1.33018,1.33027,1.33014,1.33018,45
2025-05-16T09:09:00,1.33018,1.33027,1.33007,1.33021,65
2025-05-16T09:10:00,1.3302,1.33028,1.3302,1.33024,37
2025-05-16T09:11:00,1.33022,1.33048,1.3302,1.33047,56
2025-05-16T09:12:00,1.33045,1.33045,1.3303,1.33038,59
2025-05-16T09:13:00,1.33038,1.33048,1.33032,1.33047,43
2025-05-16T09:14:00,1.33048,1.33075,1.33047,1.33052,84
2025-05-16T09:15:00,1.33049,1.33052,1.33034,1.33034,52
2025-05-16T09:16:00,1.33031,1.33038,1.33008,1.3301,58
2025-05-16T09:17:00,1.33008,1.3303,1.32997,1.33027,70
2025-05-16T09:18:00,1.33025,1.33027,1.33008,1.33017,40
2025-05-16T09:19:00,1.33015,1.33034,1.33013,1.33034,52
2025-05-16T09:20:00,1.33032,1.33059,1.33031,1.33038,76
2025-05-16T09:21:00,1.33041,1.33078,1.33041,1.33068,56
2025-05-16T09:22:00,1.33068,1.33068,1.33007,1.33011,111
2025-05-16T09:23:00,1.33011,1.33039,1.33008,1.33031,71
2025-05-16T09:24:00,1.33031,1.33045,1.33031,1.33038,60
2025-05-16T09:25:00,1.33037,1.33058,1.33037,1.33049,69
2025-05-16T09:26:00,1.33051,1.33056,1.33041,1.33047,70
2025-05-16T09:27:00,1.33048,1.33049,1.33039,1.33044,86
2025-05-16T09:28:00,1.33042,1.33068,1.33042,1.33068,71
2025-05-16T09:29:00,1.33069,1.33071,1.33064,1.33068,47
2025-05-16T09:30:00,1.33068,1.33071,1.33038,1.33048,91
2025-05-16T09:31:00,1.33048,1.33068,1.33044,1.33068,71
2025-05-16T09:32:00,1.33068,1.33078,1.33065,1.33078,54
2025-05-16T09:33:00,1.33079,1.33088,1.33069,1.33069,64
2025-05-16T09:34:00,1.33068,1.33071,1.33058,1.33062,73
2025-05-16T09:35:00,1.33061,1.33061,1.33045,1.33047,44
2025-05-16T09:36:00,1.33045,1.33048,1.33027,1.33034,67
2025-05-16T09:37:00,1.33032,1.33034,1.33025,1.33031,58
2025-05-16T09:38:00,1.33031,1.33032,1.33025,1.33025,21
2025-05-16T09:39:00,1.33024,1.33037,1.33018,1.33035,66
2025-05-16T09:40:00,1.33037,1.33039,1.33021,1.33025,48
2025-05-16T09:41:00,1.33025,1.33025,1.33005,1.33015,42
2025-05-16T09:42:00,1.33017,1.3303,1.33008,1.33027,34
2025-05-16T09:43:00,1.33027,1.3303,1.33017,1.33022,56
2025-05-16T09:44:00,1.33025,1.33031,1.33018,1.33022,35
2025-05-16T09:45:00,1.33024,1.3303,1.33008,1.33011,71
2025-05-16T09:46:00,1.33008,1.33014,1.33005,1.33007,37
2025-05-16T09:47:00,1.33005,1.3301,1.32973,1.32984,75
2025-05-16T09:48:00,1.32984,1.32994,1.32956,1.32957,73
2025-05-16T09:49:00,1.32957,1.32957,1.32933,1.32937,57
2025-05-16T09:50:00,1.3294,1.32966,1.32934,1.32963,99
2025-05-16T09:51:00,1.3296,1.32977,1.3295,1.3297,97
2025-05-16T09:52:00,1.32967,1.32967,1.32946,1.32966,61
2025-05-16T09:53:00,1.32967,1.32977,1.32956,1.32966,66
2025-05-16T09:54:00,1.32969,1.3297,1.32966,1.32966,45
2025-05-16T09:55:00,1.32969,1.32988,1.32966,1.32966,85
2025-05-16T09:56:00,1.32967,1.3297,1.32956,1.32957,80
2025-05-16T09:57:00,1.32956,1.32959,1.3293,1.32936,49
2025-05-16T09:58:00,1.32937,1.32943,1.32909,1.32937,123
2025-05-16T09:59:00,1.32939,1.3295,1.3292,1.32926,98
2025-05-16T10:00:00,1.32925,1.32939,1.32916,1.32923,80
2025-05-16T10:01:00,1.32925,1.32946,1.32922,1.32939,92
2025-05-16T10:02:00,1.32939,1.3295,1.32939,1.32939,85
2025-05-16T10:03:00,1.32939,1.32949,1.32932,1.32937,86
2025-05-16T10:04:00,1.32939,1.32949,1.32939,1.32944,60
2025-05-16T10:05:00,1.32946,1.32946,1.32926,1.32939,54
2025-05-16T10:06:00,1.32937,1.32937,1.32917,1.32917,83
2025-05-16T10:07:00,1.32916,1.32917,1.32876,1.32876,84
2025-05-16T10:08:00,1.32875,1.32896,1.32869,1.32891,83
2025-05-16T10:09:00,1.32892,1.32906,1.32889,1.32896,73
2025-05-16T10:10:00,1.32896,1.32923,1.32896,1.32919,42
2025-05-16T10:11:00,1.32919,1.32923,1.32906,1.32908,34
2025-05-16T10:12:00,1.32906,1.32906,1.32876,1.32892,61
2025-05-16T10:13:00,1.32892,1.32892,1.32858,1.32861,95
2025-05-16T10:14:00,1.32859,1.32875,1.32855,1.32856,86
2025-05-16T10:15:00,1.32858,1.32866,1.32847,1.32865,75
2025-05-16T10:16:00,1.32866,1.32893,1.32865,1.32888,94
2025-05-16T10:17:00,1.32886,1.32908,1.32886,1.32898,85
2025-05-16T10:18:00,1.32896,1.32896,1.32875,1.32882,51
2025-05-16T10:19:00,1.32883,1.32889,1.32875,1.32875,69
2025-05-16T10:20:00,1.32876,1.32876,1.32869,1.32876,40
2025-05-16T10:21:00,1.32878,1.32889,1.32876,1.32889,38
2025-05-16T10:22:00,1.32892,1.32905,1.32866,1.32866,76
2025-05-16T10:23:00,1.32865,1.32882,1.32865,1.32871,50
2025-05-16T10:24:00,1.32869,1.32876,1.32868,1.32869,53
2025-05-16T10:25:00,1.32871,1.32871,1.32855,1.32856,36
2025-05-16T10:26:00,1.32855,1.32868,1.32847,1.32866,49
2025-05-16T10:27:00,1.32865,1.32865,1.32838,1.32838,48
2025-05-16T10:28:00,1.32838,1.32861,1.32838,1.32858,48
2025-05-16T10:29:00,1.32861,1.32869,1.32859,1.32866,40
2025-05-16T10:30:00,1.32868,1.32891,1.32868,1.32888,58
2025-05-16T10:31:00,1.32889,1.32906,1.32889,1.32889,54
2025-05-16T10:32:00,1.32888,1.32899,1.32888,1.32896,38
2025-05-16T10:33:00,1.32892,1.32895,1.32886,1.32892,51
2025-05-16T10:34:00,1.32893,1.32909,1.32889,1.32905,36
2025-05-16T10:35:00,1.32903,1.32909,1.32888,1.32888,65
2025-05-16T10:36:00,1.32889,1.32889,1.32866,1.32866,65
2025-05-16T10:37:00,1.32865,1.32865,1.3283,1.32842,77
2025-05-16T10:38:00,1.32844,1.32869,1.32844,1.32869,69
2025-05-16T10:39:00,1.32868,1.32878,1.32866,1.32875,33
2025-05-16T10:40:00,1.32876,1.32881,1.32866,1.32881,67
2025-05-16T10:41:00,1.32879,1.32899,1.32878,1.32898,61
2025-05-16T10:42:00,1.32899,1.32899,1.32889,1.32889,63
2025-05-16T10:43:00,1.32889,1.32899,1.32886,1.32896,75
2025-05-16T10:44:00,1.32896,1.32899,1.32891,1.32896,59
2025-05-16T10:45:00,1.32898,1.32909,1.32896,1.32899,71
2025-05-16T10:46:00,1.32899,1.32899,1.32883,1.32896,59
2025-05-16T10:47:00,1.32898,1.32906,1.32895,1.32905,41
2025-05-16T10:48:00,1.32905,1.32913,1.32898,1.32908,57
2025-05-16T10:49:00,1.32906,1.32916,1.32903,1.32916,65
2025-05-16T10:50:00,1.32916,1.32927,1.32909,1.32926,39
2025-05-16T10:51:00,1.32927,1.32927,1.329,1.32909,73
2025-05-16T10:52:00,1.3291,1.32919,1.32909,1.3291,59
2025-05-16T10:53:00,1.32909,1.32919,1.32909,1.32919,42
2025-05-16T10:54:00,1.32917,1.32937,1.32915,1.32934,42
2025-05-16T10:55:00,1.32933,1.3295,1.32929,1.32949,62
2025-05-16T10:56:00,1.32947,1.32953,1.32933,1.3294,62
2025-05-16T10:57:00,1.32943,1.32946,1.32922,1.32936,55
2025-05-16T10:58:00,1.32934,1.32943,1.32909,1.32915,99
2025-05-16T10:59:00,1.32913,1.32915,1.329,1.32912,111
2025-05-16T11:00:00,1.3291,1.32939,1.32909,1.32917,102
2025-05-16T11:01:00,1.32916,1.32949,1.32916,1.32926,100
2025-05-16T11:02:00,1.32925,1.32937,1.32925,1.32933,56
2025-05-16T11:03:00,1.32933,1.3296,1.32933,1.32959,67
2025-05-16T11:04:00,1.32957,1.32974,1.32957,1.3296,62
2025-05-16T11:05:00,1.3296,1.32969,1.32957,1.32959,69
2025-05-16T11:06:00,1.32957,1.32977,1.32957,1.32977,87
2025-05-16T11:07:00,1.32977,1.32987,1.32977,1.3298,78
2025-05-16T11:08:00,1.32981,1.32997,1.32981,1.32997,56
2025-05-16T11:09:00,1.32997,1.33004,1.32987,1.33,66
2025-05-16T11:10:00,1.33001,1.33018,1.32988,1.32991,68
2025-05-16T11:11:00,1.32993,1.32994,1.3296,1.32977,79
2025-05-16T11:12:00,1.32977,1.32991,1.32977,1.3299,39
2025-05-16T11:13:00,1.32988,1.33,1.32987,1.33,41
2025-05-16T11:14:00,1.32998,1.33,1.32978,1.32978,43
2025-05-16T11:15:00,1.3298,1.3298,1.3296,1.32973,70
2025-05-16T11:16:00,1.32971,1.32971,1.32953,1.3297,53
2025-05-16T11:17:00,1.3297,1.32987,1.3297,1.32987,18
2025-05-16T11:18:00,1.32986,1.32997,1.3298,1.32995,36
2025-05-16T11:19:00,1.32994,1.32994,1.3298,1.32983,35
2025-05-16T11:20:00,1.32981,1.3299,1.32974,1.3299,40
2025-05-16T11:21:00,1.32988,1.33008,1.32988,1.32988,37
2025-05-16T11:22:00,1.32987,1.33007,1.32983,1.32997,70
2025-05-16T11:23:00,1.32998,1.33,1.32987,1.32987,28
2025-05-16T11:24:00,1.32987,1.32987,1.32977,1.32987,35
2025-05-16T11:25:00,1.32984,1.32995,1.3297,1.3297,52
2025-05-16T11:26:00,1.32969,1.32969,1.32956,1.32956,40
2025-05-16T11:27:00,1.32957,1.32957,1.32947,1.32953,49
2025-05-16T11:28:00,1.32954,1.32959,1.32952,1.32957,32
2025-05-16T11:29:00,1.32956,1.32959,1.32947,1.3295,51
2025-05-16T11:30:00,1.3295,1.3295,1.3293,1.32937,69
2025-05-16T11:31:00,1.32936,1.32937,1.32926,1.32926,58
2025-05-16T11:32:00,1.32926,1.3293,1.32916,1.32923,48
2025-05-16T11:33:00,1.32925,1.32939,1.32923,1.32936,28
2025-05-16T11:34:00,1.32937,1.32942,1.3293,1.32937,34
2025-05-16T11:35:00,1.32939,1.3295,1.32927,1.32949,48
2025-05-16T11:36:00,1.3295,1.32954,1.32933,1.32936,58
2025-05-16T11:37:00,1.32936,1.32936,1.32912,1.32912,36
2025-05-16T11:38:00,1.32913,1.32929,1.3291,1.32929,51
2025-05-16T11:39:00,1.32927,1.3293,1.32916,1.32916,43
2025-05-16T11:40:00,1.32916,1.32939,1.32912,1.3293,70
2025-05-16T11:41:00,1.32927,1.32927,1.32905,1.32909,35
2025-05-16T11:42:00,1.32909,1.32927,1.32906,1.32926,38
2025-05-16T11:43:00,1.32926,1.32926,1.32909,1.32912,43
2025-05-16T11:44:00,1.32913,1.32915,1.32896,1.32908,54
2025-05-16T11:45:00,1.32909,1.32927,1.32906,1.32917,55
2025-05-16T11:46:00,1.32916,1.32946,1.32916,1.32943,49
2025-05-16T11:47:00,1.32939,1.32947,1.32929,1.32939,69
2025-05-16T11:48:00,1.32939,1.32947,1.32929,1.3293,62
2025-05-16T11:49:00,1.32929,1.3293,1.32905,1.32905,64
2025-05-16T11:50:00,1.32906,1.32908,1.32889,1.32889,55
2025-05-16T11:51:00,1.32888,1.32888,1.32872,1.32873,51
2025-05-16T11:52:00,1.32875,1.32878,1.32858,1.32858,87
2025-05-16T11:53:00,1.32859,1.32873,1.32849,1.32868,97
2025-05-16T11:54:00,1.32866,1.32868,1.32851,1.32859,90
2025-05-16T11:55:00,1.32858,1.32862,1.32838,1.32838,109
2025-05-16T11:56:00,1.32838,1.32851,1.32828,1.32837,76
2025-05-16T11:57:00,1.32838,1.32851,1.32834,1.32839,78
2025-05-16T11:58:00,1.32842,1.32845,1.32824,1.32824,75
2025-05-16T11:59:00,1.32827,1.32831,1.32821,1.32828,53
2025-05-16T12:00:00,1.32827,1.32828,1.32804,1.32811,132
2025-05-16T12:01:00,1.32812,1.32838,1.32812,1.32838,104
2025-05-16T12:02:00,1.32838,1.32855,1.32835,1.32849,105
2025-05-16T12:03:00,1.32851,1.32851,1.32838,1.32842,58
2025-05-16T12:04:00,1.32841,1.32856,1.32841,1.32855,51
2025-05-16T12:05:00,1.32856,1.32858,1.32849,1.32855,29
2025-05-16T12:06:00,1.32854,1.32865,1.32851,1.32865,39
2025-05-16T12:07:00,1.32866,1.32875,1.32865,1.32868,41
2025-05-16T12:08:00,1.32869,1.32869,1.32845,1.32848,55
2025-05-16T12:09:00,1.32848,1.32855,1.32832,1.32834,73
2025-05-16T12:10:00,1.32837,1.32855,1.32835,1.32838,103
2025-05-16T12:11:00,1.32837,1.32838,1.32828,1.32838,47
2025-05-16T12:12:00,1.32835,1.32838,1.3283,1.32837,70
2025-05-16T12:13:00,1.32835,1.32858,1.32835,1.32849,75
2025-05-16T12:14:00,1.32851,1.32851,1.3283,1.3283,42
2025-05-16T12:15:00,1.32831,1.32838,1.32817,1.32818,49
2025-05-16T12:16:00,1.3282,1.32828,1.3281,1.32827,65
2025-05-16T12:17:00,1.32825,1.32825,1.32811,1.32814,54
2025-05-16T12:18:00,1.32815,1.32849,1.32814,1.32849,62
2025-05-16T12:19:00,1.32851,1.32851,1.32828,1.32837,93
2025-05-16T12:20:00,1.32838,1.32838,1.32797,1.328,81
2025-05-16T12:21:00,1.32801,1.32808,1.32795,1.32808,59
2025-05-16T12:22:00,1.32807,1.32808,1.32797,1.32808,72
2025-05-16T12:23:00,1.32807,1.32838,1.32804,1.32837,95
2025-05-16T12:24:00,1.32838,1.32842,1.32832,1.32832,32
2025-05-16T12:25:00,1.32835,1.32856,1.32835,1.32855,56
2025-05-16T12:26:00,1.32856,1.32875,1.32856,1.32869,46
2025-05-16T12:27:00,1.32868,1.32868,1.32837,1.32848,64
2025-05-16T12:28:00,1.32847,1.32856,1.32844,1.32851,32
2025-05-16T12:29:00,1.32852,1.32865,1.32845,1.32858,76
2025-05-16T12:30:00,1.32861,1.32861,1.32808,1.32818,82
2025-05-16T12:31:00,1.3282,1.32837,1.3282,1.32835,69
2025-05-16T12:32:00,1.32835,1.32835,1.32797,1.32801,108
2025-05-16T12:33:00,1.32801,1.32811,1.32797,1.32811,77
2025-05-16T12:34:00,1.3281,1.32817,1.3279,1.32817,116
2025-05-16T12:35:00,1.32818,1.32835,1.32814,1.32824,78
2025-05-16T12:36:00,1.32828,1.32858,1.32828,1.32854,78
2025-05-16T12:37:00,1.32855,1.32875,1.32854,1.32858,75
2025-05-16T12:38:00,1.32855,1.32855,1.32805,1.32808,75
2025-05-16T12:39:00,1.32808,1.32834,1.328,1.32834,67
2025-05-16T12:40:00,1.32835,1.32838,1.32812,1.32815,90
2025-05-16T12:41:00,1.32817,1.3282,1.32797,1.32801,69
2025-05-16T12:42:00,1.32801,1.32801,1.3279,1.328,78
2025-05-16T12:43:00,1.32801,1.32838,1.32801,1.32828,89
2025-05-16T12:44:00,1.32828,1.32828,1.32798,1.32798,70
2025-05-16T12:45:00,1.328,1.32801,1.32777,1.32793,73
2025-05-16T12:46:00,1.32794,1.32794,1.32777,1.32778,60
2025-05-16T12:47:00,1.3278,1.32787,1.32756,1.32756,66
2025-05-16T12:48:00,1.32757,1.32759,1.3275,1.32756,54
2025-05-16T12:49:00,1.32757,1.32773,1.32752,1.32753,51
2025-05-16T12:50:00,1.32754,1.3276,1.32736,1.32753,84
2025-05-16T12:51:00,1.32752,1.32752,1.32737,1.32747,55
2025-05-16T12:52:00,1.32747,1.3277,1.32747,1.32767,83
2025-05-16T12:53:00,1.32769,1.3279,1.32767,1.32788,93
2025-05-16T12:54:00,1.3279,1.32804,1.32783,1.328,76
2025-05-16T12:55:00,1.32798,1.32808,1.32794,1.32797,54
2025-05-16T12:56:00,1.32797,1.32818,1.32797,1.32818,46
2025-05-16T12:57:00,1.32821,1.32828,1.32815,1.3282,50
2025-05-16T12:58:00,1.32821,1.32821,1.32807,1.3282,66
2025-05-16T12:59:00,1.32821,1.32835,1.3282,1.32832,93
2025-05-16T13:00:00,1.32834,1.32842,1.3281,1.32811,111
2025-05-16T13:01:00,1.32811,1.32834,1.32808,1.3283,110
2025-05-16T13:02:00,1.32831,1.32831,1.32808,1.32812,90
2025-05-16T13:03:00,1.32811,1.32818,1.32788,1.32795,71
2025-05-16T13:04:00,1.32797,1.32805,1.3279,1.32801,69
2025-05-16T13:05:00,1.32801,1.32811,1.32801,1.32811,34
2025-05-16T13:06:00,1.32812,1.32844,1.32812,1.32838,74
2025-05-16T13:07:00,1.32839,1.32848,1.3283,1.32847,45
2025-05-16T13:08:00,1.32845,1.32848,1.32838,1.32847,77
2025-05-16T13:09:00,1.32844,1.32855,1.32839,1.32839,85
2025-05-16T13:10:00,1.32841,1.32841,1.32814,1.32828,89
2025-05-16T13:11:00,1.32828,1.32849,1.32828,1.32847,54
2025-05-16T13:12:00,1.32848,1.32876,1.32847,1.32869,86
2025-05-16T13:13:00,1.32871,1.32889,1.32852,1.32871,95
2025-05-16T13:14:00,1.32869,1.32899,1.32858,1.32889,88
2025-05-16T13:15:00,1.32888,1.32899,1.32878,1.32899,67
2025-05-16T13:16:00,1.32898,1.32915,1.32896,1.32909,65
2025-05-16T13:17:00,1.32909,1.32909,1.32895,1.32899,53
2025-05-16T13:18:00,1.329,1.3293,1.32892,1.32923,91
2025-05-16T13:19:00,1.32923,1.32923,1.32905,1.32908,78
2025-05-16T13:20:00,1.32906,1.32932,1.32906,1.32916,81
2025-05-16T13:21:00,1.32916,1.32939,1.32912,1.32939,70
2025-05-16T13:22:00,1.3294,1.32959,1.3293,1.32957,76
2025-05-16T13:23:00,1.32957,1.32959,1.32942,1.32942,52
2025-05-16T13:24:00,1.32939,1.32939,1.32919,1.32937,79
2025-05-16T13:25:00,1.32936,1.32936,1.32917,1.32926,69
2025-05-16T13:26:00,1.32923,1.32923,1.329,1.32905,57
2025-05-16T13:27:00,1.32903,1.32919,1.32889,1.32891,82
2025-05-16T13:28:00,1.32892,1.32892,1.32862,1.32869,91
2025-05-16T13:29:00,1.32869,1.32871,1.32838,1.32839,98
2025-05-16T13:30:00,1.32838,1.32859,1.32838,1.32847,154
2025-05-16T13:31:00,1.32848,1.32849,1.32838,1.32845,117
2025-05-16T13:32:00,1.32847,1.32849,1.32837,1.32837,60
2025-05-16T13:33:00,1.32838,1.32848,1.32838,1.32845,47
2025-05-16T13:34:00,1.32847,1.32858,1.32818,1.3282,116
2025-05-16T13:35:00,1.32821,1.32876,1.32811,1.32872,162
2025-05-16T13:36:00,1.32872,1.32872,1.32856,1.32862,67
2025-05-16T13:37:00,1.32864,1.32878,1.32858,1.32859,68
2025-05-16T13:38:00,1.32858,1.32876,1.32858,1.32868,90
2025-05-16T13:39:00,1.32869,1.32885,1.32866,1.32872,91
2025-05-16T13:40:00,1.32873,1.32878,1.32868,1.32876,69
2025-05-16T13:41:00,1.32878,1.32888,1.32869,1.32879,107
2025-05-16T13:42:00,1.32878,1.329,1.32878,1.32889,95
2025-05-16T13:43:00,1.32891,1.32892,1.32868,1.32878,88
2025-05-16T13:44:00,1.32876,1.32885,1.32868,1.32879,91
2025-05-16T13:45:00,1.32881,1.329,1.32881,1.32893,97
2025-05-16T13:46:00,1.32895,1.32896,1.32878,1.32888,76
2025-05-16T13:47:00,1.32889,1.3291,1.32881,1.3291,85
2025-05-16T13:48:00,1.32912,1.32926,1.32909,1.32909,99
2025-05-16T13:49:00,1.32909,1.32953,1.32909,1.32946,120
2025-05-16T13:50:00,1.32943,1.32969,1.32937,1.32966,72
2025-05-16T13:51:00,1.32967,1.32991,1.32967,1.3299,98
2025-05-16T13:52:00,1.32991,1.32991,1.3298,1.32983,89
2025-05-16T13:53:00,1.3298,1.32991,1.3297,1.32977,124
2025-05-16T13:54:00,1.32976,1.32976,1.32939,1.32961,119
2025-05-16T13:55:00,1.3296,1.32969,1.32943,1.3295,95
2025-05-16T13:56:00,1.32947,1.32966,1.32936,1.32959,67
2025-05-16T13:57:00,1.3296,1.32964,1.3294,1.3295,74
2025-05-16T13:58:00,1.3295,1.32963,1.32949,1.32953,94
2025-05-16T13:59:00,1.32952,1.32954,1.3293,1.32944,172
2025-05-16T14:00:00,1.32944,1.32966,1.32919,1.32919,181
2025-05-16T14:01:00,1.3292,1.32939,1.32905,1.32919,106
2025-05-16T14:02:00,1.32919,1.32919,1.32838,1.32841,149
2025-05-16T14:03:00,1.32839,1.32849,1.32804,1.32831,173
2025-05-16T14:04:00,1.32832,1.32848,1.3282,1.32841,125
2025-05-16T14:05:00,1.32842,1.32859,1.32835,1.32856,136
2025-05-16T14:06:00,1.32854,1.32869,1.32838,1.32838,100
2025-05-16T14:07:00,1.32835,1.32891,1.32832,1.32891,126
2025-05-16T14:08:00,1.32893,1.32896,1.32866,1.32876,144
2025-05-16T14:09:00,1.32878,1.32878,1.32855,1.32864,90
2025-05-16T14:10:00,1.32862,1.32872,1.32804,1.32818,135
2025-05-16T14:11:00,1.3282,1.32869,1.32814,1.32838,114
2025-05-16T14:12:00,1.32842,1.32858,1.32828,1.32831,140
2025-05-16T14:13:00,1.32831,1.32831,1.32808,1.3283,134
2025-05-16T14:14:00,1.32828,1.32839,1.32824,1.32837,91
2025-05-16T14:15:00,1.32838,1.32838,1.32808,1.32808,113
2025-05-16T14:16:00,1.32807,1.32812,1.3278,1.32786,95
2025-05-16T14:17:00,1.32784,1.32822,1.32784,1.32805,113
2025-05-16T14:18:00,1.32804,1.32824,1.328,1.32811,103
2025-05-16T14:19:00,1.32811,1.32828,1.32811,1.32818,102
2025-05-16T14:20:00,1.32817,1.32832,1.32811,1.3283,84
2025-05-16T14:21:00,1.32828,1.32839,1.32821,1.32839,89
2025-05-16T14:22:00,1.32841,1.32878,1.32841,1.32876,92
2025-05-16T14:23:00,1.32878,1.32882,1.32858,1.32878,89
2025-05-16T14:24:00,1.32875,1.32881,1.32858,1.32878,112
2025-05-16T14:25:00,1.32878,1.32893,1.32851,1.32868,109
2025-05-16T14:26:00,1.32869,1.32869,1.32848,1.32852,126
2025-05-16T14:27:00,1.32854,1.32858,1.32838,1.32838,103
2025-05-16T14:28:00,1.32838,1.32842,1.32801,1.32812,101
2025-05-16T14:29:00,1.32814,1.32814,1.32787,1.32807,84
2025-05-16T14:30:00,1.32808,1.32841,1.32804,1.32817,100
2025-05-16T14:31:00,1.32815,1.32817,1.32771,1.32794,139
2025-05-16T14:32:00,1.32794,1.32801,1.32778,1.32787,119
2025-05-16T14:33:00,1.3279,1.3279,1.32756,1.32756,130
2025-05-16T14:34:00,1.32754,1.32774,1.32747,1.3275,139
2025-05-16T14:35:00,1.32752,1.32766,1.32717,1.32756,184
2025-05-16T14:36:00,1.32753,1.32754,1.32708,1.3272,153
2025-05-16T14:37:00,1.32719,1.32725,1.32679,1.32692,154
2025-05-16T14:38:00,1.32692,1.32705,1.32679,1.32689,130
2025-05-16T14:39:00,1.32689,1.32713,1.32656,1.32673,199
2025-05-16T14:40:00,1.32675,1.32688,1.32652,1.32655,131
2025-05-16T14:41:00,1.32654,1.32662,1.32621,1.32662,198
2025-05-16T14:42:00,1.32664,1.32669,1.32642,1.32655,152
2025-05-16T14:43:00,1.32655,1.32655,1.32577,1.32584,113
2025-05-16T14:44:00,1.32583,1.32621,1.32577,1.3258,149
2025-05-16T14:45:00,1.32578,1.32586,1.32557,1.32564,130
2025-05-16T14:46:00,1.32564,1.32584,1.32536,1.32573,180
2025-05-16T14:47:00,1.32574,1.3261,1.32573,1.3261,137
